text,first span,second span,correct_answer,answer
"Он добавил, что правоохранители также ставят вопрос о том, что необходимо более эффективно выявлять собственность и недвижимость, которая может пойти в погашение штрафа. ""К сожалению, приходится констатировать, что преступники прячут свое имущество лучше, чем правоохранители его ищут"", - заявил Иванов.",правоохранители,преступники,False,False
"""К сожалению, Roshen дело не ограничилось, – отмечается в обращении. - Проблемы у украинских экспортеров с прохождением таможенного контроля на таможне РФ начали возникать еще с 20 чисел июля. Об этом свидетельствуют обращения предприятий в ФРУ, поступающие в течение последних двух недель. Руководство этих предприятий сообщает о том, что у них возникли проблемы на российской таможне"".",российской таможне,таможне РФ,True,False
"Кремль сыграл ключевую роль в свержении режима Бакиева, однако потом понял, что, скорее всего, взялся ""за орешек, который ему не по зубам"", пишет британская газета The Guardian. Курс России в отношении Киргизии в последние месяцы перед восстанием очень напоминал тактику США накануне ""цветных революций"" в Грузии и на Украине, считает издание.",британская газета The Guardian,издание,True,False
"Группу, занимавшуюся незаконными банковскими операциями, сотрудники новосибирских управлений ФСБ и Росфинмониторинга выявили весной 2006 года. Предполагаемыми организаторами схем по обналичиванию и выводу капиталов за рубеж контрразведчики считают топ-менеджеров филиалов банков Владимира Усова и Вячеслава Бреусова, техническими исполнителями - Игоря Пряхина и Александра Колесника, рассказывает ""Коммерсант"".",ФСБ,Группу,False,False
"Военное присутствие России в Сирии осложняет проведение американских операций в этой стране против террористической организации ""Исламское государство""*. Об этом говорится в отчете генерального инспектората Минобороны США, передает RT.",этой стране,России,False,False
"В 2003 году с помощью адвоката Заручевский подал иск в Верховный суд Израиля (БАГАЦ). Как сообщает Walla, суд вынес решение в пользу Заручевского, однако Управление регистрации населения отказалось предоставить мужчине статус нового репатрианта.",суд,Верховный суд Израиля,True,False
"Наши ""стратеги"" успокаивают: многополярный мир – это то, что нам нужно. Но ведь многополярность означает формирование ""полюсов"", вокруг которых должны группироваться зависимые государства. Где же наша галактика, если даже белорусский лидер Лукашенко фрондирует? ""Стратеги"" успокаивают: ""У нас остается Центральная Азия!"". Ну да, конечно, если оттуда уйдет Китай. Видно, понимая, что мечты о многополярности могут развеяться, кремлевская рать завела песню о ""Большой Евразии"". Это сооружение должно охватить и Европу. Интересно, а европейцев спросили, хотят ли они присоединиться? Большая Евразия мыслится как сообщество без лидеров. Короче, ""облако в штанах"", где все будет решаться сообща. Но как тогда кем мы будем руководить?",Это сооружение,"""облако в штанах""",False,False
"ЧП произошло в субботу вечером. 14-летний юноша упал с пешеходного перехода над Киевским направлением Московской железной дороги в районе Веерной улицы. Во время падения школьник зацепился руками за контактный провод и получил сильнейший удар током. Очевидцы вызвали ""скорую помощь"", которая госпитализировала ребенка в состоянии шока в одну из детских больниц города.",ребенка,14-летний юноша,True,False
"На улице Советской водитель не справился с управлением и выехал на левую обочину, после чего врезался в песочницу. После этого ""классика"" столкнулась с бетонной электрической опорой. Наезд произошел на глазах сельчан, которые немедленно доставили пострадавших детей в отделение больницы села Буранное.",сельчан,пострадавших детей,False,False
Новый экономический советник президента Андрей Белоусов был назначен главой Минэкономразвития в мае 2012 года. До этого c июля 2008 года он работал директором департамента экономики и финансов правительства России. С 2006 по 2008 год он занимал посты заместителя министра экономического развития и торговли РФ после Германа Грефа и заместителя министра экономического развития РФ после Эльвиры Набиуллиной.,президента,Германа Грефа,False,False
"Защита Кучмы, который отвергает свою причастность к смерти репортера, в ноябре обжаловала постановление о возбуждении дела. 13 декабря 2011 года Печерский районный суд Киева признал возбуждение уголовного дела в отношении Кучмы незаконным и отменил соответствующее постановление Генпрокуратуры. Магнитозаписи экс-сотрудника Управления государственной охраны майора Николая Мельниченко, на которых голос, похожий на голос Кучмы, отдает распоряжение ""разобраться"" с журналистом, суд не признал доказательством вины экс-президента.",Кучмы,журналистом,False,False
"На вопрос ""Коммерсанта"" о том, сколько человек могут стать фигурантами доклада, экс-сотрудник Госдепа ответить затруднился, отметив лишь, что вряд ли речь идет о тысячах. ""Раздувать доклад только ради красивых цифр не надо. Я убежден, что если составители доклада просто возьмут и автоматически скопируют весь список самых богатых россиян из российского журнала Forbes, эффект от этого будет меньшим, чем того хотели бы инициаторы соответствующего закона. Это может быть воспринято как наказание успешных и богатых русских, чего нам явно стоит избегать"", - подчеркнул эксперт.",доклада,соответствующего закона,False,False
"Люберецкий городской суд в среду признал виновным в мошенничестве в особо крупном размере известного подмосковного политика и бизнесмена, председателя совета директоров племзавода ""Петровское"" Василия Дупака. Однако приговор за совершение тяжкого преступления оказался скандально мягким - прокурор просил для члена областного политсовета партии ""Единая Россия"" и бывшего депутата областной думы восемь лет реального заключения, а суд счел условное наказание достаточным. Между тем сам Дупак был удивлен, что приговор вообще обвинительный.",суд,приговор,False,False
"Отношения между Россией и Катаром далеки от идеальных. Катарские власти занимают жесткую позицию в отношении режима сирийского президента Башара Асада, который в настоящее время ведет активную борьбу с оппозиционными выступлениями у себя в стране - число погибших в результате вооруженных столкновений, по данным ООН, составляет более пяти тысяч человек. Россия выступает против карательных мер, направленных против Сирии: в минувшую субботу РФ вместе с Китаем заблокировали принятие соответствующей резолюции Совбеза ООН, воспользовавшись правом вето.",стране,Сирии,True,False
"Перечень санкций, которые обязан применить американский президент, прописан в отдельной статье закона. Согласно CAATSA, в понедельник, 29 января, Госдепартамент должен также проинформировать конгресс об эффективности применения санкций, введенных ранее в отношении России в связи с ситуацией на Украине. Минфину и Госдепу также необходимо направить в конгресс отчет с описанием последствий введения санкций в отношении суверенного долга России, а также ""полного спектра производных инструментов"".",Госдепартамент,конгресс,False,False
"Напомним, что, по итоговой версии следствия, в 2003 году вице-президент ""Евросети"" Борис Левин и сотрудники службы безопасности компании, в том числе Каторгин, заподозрили экспедитора компании Андрея Власкина в краже крупной партии мобильных телефонов. Они начали его разыскивать с помощью сотрудников УВД Южного округа Москвы. Как отмечают следователи, эти действия осуществлялись с ведома и в интересах главы ""Евросети"" Чичваркина.",компании,"""Евросети""",True,False
"Разбившийся в Черном море Ту-154 вылетел утром 25 декабря из аэропорта Адлер в сирийскую Латакию. Он пропал с радаров в 05:27 мск через несколько минут после вылета. На борту находились 92 человека - исполнительный директор фонда ""Справедливая помощь"" Елизавета Глинка, ансамбль песни и пляски имени Александрова, журналисты Первого канала, телеканала ""Звезда"" и НТВ, а также сопровождающие их военнослужащие и экипаж. Они летели на новогодний концерт для авиагруппы ВКС России в Сирии. Все они погибли.",92 человека,Все они,True,False
"Президент США Барак Обама, прибывший накануне с краткосрочным необъявленным визитом в Афганистан, едва избежал серьезного инцидента. В периметре военного аэродрома на американской военной базе Баграм в афганской провинции Парван сразу после отлета Обамы упали несколько реактивных снарядов.",Обамы,Президент США Барак Обама,True,False
"Двое сотрудников пермского ОМОНа получили ранения, еще один омоновец скончался в результате нападения боевиков в Цунтинском районе Дагестана, сообщил ""Интерфаксу"" источник в правоохранительных органах республики.",республики,Дагестана,True,False
"""Я поговорил с сотрудниками из разных подразделений московской полиции. Вот что получилось. МОСКВОСКИЙ ОМОН: Многие считают митинги оппозиции проплаченными из-за бугра. Убедить в этом сотрудников властям очень помог визит оппозиционеров в американское посольство. ""Недоумевают над последним случаем на Болотной, когда одному сотруднику повредили камнем голову. В ОМОНе есть несколько ""качков"", которые, как они считают, круче всех - они спортсмены. Идя на Болотную, они просто не взяли шлемы. Вот один и получил голове. Фактически его нужно за это наказывать, так же, как и его командира, ну а мэр Собянин выделил ему квартиру (всего дали 4 квартиры пострадавшим сотрудникам). А вообще-то, если в тебя летят камни, палки и т.п., то ""звереешь"" и хочется ответить тем же. Во время беспорядков на Болотной 6 мая в автозак притащили сверх активного оппозиционера, наваляв ему по пути ""люлей"". Потом выпустили - показал удостоверение сотрудника... Так же принесли в автозак журналистку. У нее была 1 степень инвалидности. В машине ей стало плохо и сотрудники ее отпустили. Тут же прибежали циклопы (специальные сотрудники, у которых на одном глазе надета камера - они все пишут и сообщают о наиболее активных протестующих) и стали выяснять - зачем отпустили. Но сотрудники попались нормальные - сказали, что не хотят сидеть, если женщина умрет. Кстати, в автозаки таскают все, кому не лень, - и омоновцы, и ППСники, и сотрудники других служб. Затем 5-6 омоновцев-сопровождающих, которые из автозака не вылезали, везут 20 задержанных в ОВД и там пишут на них рапорта. Вопрос - какая здесь может быть объективность при указании причины задержания? Полная фальсификация. 2-Й ОПЕРПОЛК ПОЛИЦИИ: В основном задержания осуществляют они. Много ""безбашенных"". Но, так как более близко ""контактируют"" с народом, лучше его знают и меньше верят в проплаченность из-за ""бугра"". ДРУГИЕ(УЧАСТКОВЫЕ, ОВО, ППС): Их напрягает то, что снимают с ""насиженного"" места, да еще в выходной и бросают на охрану митингов, при этом не платят и не дают отгулов. Эта категория сотрудников клянет всех и вся, в том числе своё руководство. На проплаченность из-за ""бугра"" им наплевать. ПРИДАННЫЕ СИЛЫ(ОМОНы из регионов): Приехали, ""размялись"", получили по 15 тыс. рублей и уехали. Причем есть информация, что по приезду в Москву (едут на своем транспорте) машинам меняют номера на московские и дают новый ПТС. Видимо для того, чтобы мы не знали,- откуда ""герои"". Все выполняют приказы. Никто не хочет кровопролития. Провокаторов не любят. О том, что 6 мая будут файеры - знали заранее, поэтому выдали огнетушители. Вопрос - почему те, кому положено бороться с экстремизмом, не предотвратили это? Или не захотели? Если приказывают кого-то брать и брать ""жестко"", то берут - пример Навального, Удальцова. Сотрудник не знает, за что ему приказали кого-то взять, - может этот человек раньше что-то сделал не очень хорошее. Вот и получается, что тебе даёт команду командир, ты не можешь в данный момент оценить ее законность, выполняешь, а затем тебя могут осудить. Вообще-то по Закону сотрудник должен при задержании представиться, сообщить причину задержания (если конечно у гражданина в руках нет оружия) и предложить проследовать за ним. Такого не наблюдалось. Вот на эти моменты и нужно обратить внимание и депутатам, и руководителям МВД и правозащитникам. Про судей не говорю, бесполезно.",сотрудники,специальные сотрудники,False,False
"Самолет Falcon 50, следовавший рейсом Москва - Париж, в ночь 20 октября рухнул при взлете после столкновения со снегоуборочной машиной и загорелся. На борту лайнера находились глава французской нефтяной компании Total Кристоф де Маржери, а также три члена экипажа. Все они погибли на месте.",Самолет Falcon 50,лайнера,True,False
"По данным представителей ISAF, военнослужащий Австралии и афганский переводчик в воскресенье подорвались на фугасе в провинции Урузган. Состояние афганца крайне тяжелое, в то время как австралийца - удовлетворительное. Смешанный австралийско-афганский патруль находился в районе Мирабад, когда произошел этот инцидент. Оба раненых были эвакуированы вертолетом в военный госпиталь города Таринкот.",афганца,военнослужащий Австралии,False,False
"Совместная следственная группа, проводящая уголовное расследование крушения лайнера, 28 сентября в голландском города Ньювегейн (провинция Утрехт) представит доклад с результатами своей работы. В частности, специалисты должны сообщить, каким именно оружием и откуда был сбит самолет. Ранее специалисты пришли к выводу, что лайнер был поражен ракетой, выпущенной с земли из зенитного ракетного комплекса ""Бук"". Однако относительно места, из которого была выпущена ракета, мнения разошлись: на Западе и в Киеве в инциденте обвиняют сепаратистов, в России считают, что к преступлению причастны украинские военные.",Совместная следственная группа,специалисты,True,False
"Однокурсники президента России Дмитрия Медведева продолжают вытеснять нынешних глав арбитражных судов. 10-й апелляционный суд, который рассматривает жалобы на решения Арбитражного суда Московской области, может возглавить однокурсница президента Дмитрия Медведева и председателя Высшего арбитражного суда (ВАС) Антона Иванова - петербургский юрист Инна Воробьева, пишут ""Ведомости"".",10-й апелляционный суд,Арбитражного суда Московской области,False,False
"- Суд над Ходорковским трижды заслушал одни и те же показания свидетеля обвинения
- Ходорковский и Лебедев убеждены, что допрос свидетелей не подтвердит версию прокуратуры",Ходорковский,свидетеля обвинения,False,False
"Подводя итог своим суждениям, Павловский резюмировал: кандидатом от ""государственной партии"" может быть только Дмитрий Медведев. ""Все прочее - просто интриги. А интриги подорвут ту работу, которая была проделана кремлевской командой с 2000 года, отбросив тем самым страну назад"", - сказал Павловский.","""государственной партии""",кремлевской командой,False,False
"Пресс-секретарь президента России Дмитрий Песков в среду призвал при расследовании обстоятельств крушения в 2014 году на Украине рейса МН17 учитывать все данные, в том числе представленные на днях российскими военными. Согласно обнародованной Минобороны РФ информации, расположенный в Ростовской области радиолокатор ""Утес-Т"" не зафиксировал приближения к самолету каких-либо воздушных объектов из восточных районов Донбасса, контролировавшихся на тот момент сепаратистами, в том числе со стороны населенного пункта Снежное.",сепаратистами,российскими военными,False,False
"Представитель СКР в свою очередь так прокомментировал дачу Развозжаевым признательных показаний и последующий отказ от них: ""А как можно комментировать поступки людей, которые постоянно меняют свои показания и сегодня говорят одно, а через несколько дней кардинально противоположное? Чем, например, можно объяснить, почему супруга Развозжаева Ольга Смирнова 22 октября на допросе у следователя в качестве свидетеля в присутствии адвоката дает показания о том, что 19 октября ее муж был дома, причем точно помнит, что это была пятница, подробно рассказывает, чем он занимался и как общался с детьми, а буквально через день она резко меняет свои показания и заявляет, что все это было не 19, а 12 октября?""",Развозжаевым,ее муж,True,False
"14 июня 1985. Террористы захватили самолет Boeing 727 компании Trans World Airlines, направляющийся из Рима в Афины, и заставили пилотов лететь в Бейрут. Два террориста требовали освободить несколько сотен заключенных из израильских и южно-ливанских тюрем. Самолет дважды летал в Алжир. После этого при посадке в Бейруте заложники были освобождены, преступники осуждены. 8 членов экипажа и 145 пассажиров удерживались в плену на протяжении 17 дней. Один пассажир был убит. Организатор: ""Хизбаллах"".",Самолет,самолет Boeing 727,True,False
"Президент осмотрел батискаф, ознакомился с фильмом, созданным с применением новых компьютерных технологий, который будут демонстрировать посетителям при входе в океанариум. По итогам осмотра Путин пригласил на совещание чиновников, отвечающих за строительство океанариума, и устроил ""разбор полетов"", приведший в итоге к аресту Поплавского и Шишова. При этом глава ФГУПа, выступавшего заказчиком строительства объекта, уверял, что океанариум готов на 90% и осталось только завершить внутреннюю отделку.",объекта,океанариум,True,False
"Следующим президентом России будет действующий глава государства Дмитрий Медведев, который в 2012 году выдвинется на второй срок, выразил уверенность глава ""Фонда эффективной политики"" Глеб Павловский. Откровения прокремлевского политолога в интервью ""Интерфаксу"" взбудоражили экспертное сообщество, отмечает ""Независимая газета"". Его слова уже связали с борьбой в верхах и назвали атакой либерального лагеря элиты на позиции консерваторов.","глава ""Фонда эффективной политики"" Глеб Павловский",прокремлевского политолога,True,False
"Напомним, СМИ ожидали, что президенты России и США Владимир Путин и Барак Обама, встретившись в Мексике, первым пунктом обсудят ""закон Магнитского"", который сегодня намерен принять Конгресс. Однако имя погибшего в России юриста среди важнейших тем по итогам переговоров не прозвучало.",юриста,Барак Обама,False,False
Островский был назначен главой Смоленской области в апреле этого года. На этот пост его выдвинула ЕР после отставки Сергея Антуфьева за низкие результаты партии на декабрьских выборах в Госдуму по области (36%). До этого Островский являлся депутатом Госдумы от ЛДПР и стал вторым после Никиты Белых губернатором - неединороссом.,Госдуму,партии,False,False
"Наконец, третья, сервисная модель предусматривает заключение ""Ростелекомом"" и Россвязью 10-летнего договора, по которому оператор будет подключать госорганы к интегрированной сети, а Россвязь - оплачивать его услуги. Расходы за 10 лет при этом составят 623 млрд рублей. Государство сохранит текущий пакет акций ""Ростелекома"" и не получает интегрированную сеть.",интегрированной сети,сервисная модель,False,False
"По данным источника РИА ""Новости"" в правоохранительных органах области, вечером 18 июля в селе погибли два пенсионера. ""Мужчина находился в гараже, а его супруга - в доме в момент, когда пришла вода. Все случилось очень быстро, буквально за полчаса, предположительно вода поднялась почти до крыши дома, люди не смогли выбраться"", - рассказал собеседник агентства.",два пенсионера,люди,True,False
"""Мы привязали снимки к картографической контрольной сетке, предоставленной Геологической службой США, на ее основе также была смоделирована оптика камеры. Этот подход позволил нам устранить все искажения, так что все черты поверхности расположены точно, с погрешностью лишь в несколько пикселей, и наша карта Марса - лучшая на сегодняшний момент"", - заявил руководитель проекта Филип Кристенсен.",поверхности,картографической контрольной сетке,False,False
"""Заявлено о крайнем разочаровании и недоумении по поводу политически мотивированного вердикта таиландского Апелляционного суда, который противоречит ранее принятому в августе 2009 года решению Уголовного суда этой страны, отказавшего в экстрадиции Виктора Бута в США в связи с недостаточностью представленных американской стороной доказательств виновности российского гражданина"", - говорится в сообщении МИД РФ, распространенном в пятницу.",РФ,этой страны,False,False
"Жительница австралийского города Иллаварр Хизер Тейлор пожаловалась на компанию-производителя шоколадной пасты Nutella за то, что кондитеры отказались делать для ее 5-летней дочери Айсис персональную этикетку. Проблемой стало имя девочки ""Isis"", сходное с аббревиатурой, обозначающей прежнее название террористической организации ""Исламское государство"" (""Исламское государство Ирака и Леванта, ИГИЛ или ISIS), пишет The Sydney Morning Herlad.",девочки,Жительница австралийского города Иллаварр Хизер Тейлор,False,False
"Отметим, в последнее время все чаще сообщается о подобных лекциях, проводимых в школах по всей России из-за интереса учеников к деятельности Навального. В середине октября директор хабаровского лицея Ольга Кодина даже решила выгнать 15-летнего ученика, активно принимавшего участие в работе городского штаба оппозиционера. В ходе беседы, на которой присутствовали психолог и другие педагоги, директор срывалась на крик и заявляла родителям ученика, что ""в их дом пришла беда"", а также угрожала доложить об оппозиционной деятельности их сына в Федеральную службу безопасности.",15-летнего ученика,их сына,True,False
"Панель экспертов возглавил бывший глава авиастроительной корпорации Lockheed Martin Норман Огустин. Среди авторов доклада значатся главы крупнейших фирм, ученые и бывшие астронавты. Доклад опубликован на сайте NASA.",авторов доклада,ученые,False,False
"Жителям Сочи кажется, будто древнегреческие боги стреляют в них молниями, образно пишет корреспондент The Washington Post, подразумевая обстановку, которая сложилась из-за спешного строительства олимпийских объектов. Владимир Путин хочет превратить этот обветшалый черноморский курорт в современный центр круглогодичного отдыха, который будет привлекать туристов и после Олимпиады, поясняет издание.",олимпийских объектов,современный центр круглогодичного отдыха,False,False
"""Русские опасаются, что боевики, возвращаясь из ИГ, снова принесут терроризм на Северный Кавказ и в Россию в целом. Разумеется, если они вернутся с победой, - говорит немецкий эксперт по терроризму Удо Штайнбах, которого цитирует InoPressa. - Они захотят вести освободительную войну во имя Аллаха"". Их ненависть к России, по словам эксперта, имеет глубокие исторические корни: ""Народы Северного Кавказа ведут борьбу с Россией с XIX века. Чеченцы никогда не смирялись с потерей собственной независимости"".",немецкий эксперт по терроризму Удо Штайнбах,эксперта,True,False
"Активисты потребовали от руководства приюта отдать им живых животных. В результате митинг перерос в конфликт между зоозащитниками и частными охранниками, когда один из активистов проник на территорию учреждения, чтобы сфотографировать тела погибших животных, но был задержан. Зоозащитника избили лопатами.",активистов,частными охранниками,False,False
"Он также рассказал о возможных причинах ЧП. Среди них - неблагоприятные условия полета и столкновение с препятствием, сообщил источник. ""Полет выполнялся над малоориентирной местностью в условиях практически полной темноты. Летчики пилотировали боевую машину в очках ночного видения. Не исключено, что на маршруте полета могло быть какое-то препятствие, с которым столкнулся вертолет"", - сказал собеседник агентства.",боевую машину,вертолет,True,False
"""Установлено, что Куц, как руководитель структурного подразделения Невелького ГОВД, сделал от имени потерпевшей заявление в ГИБДД о выдаче ей дубликата технического паспорта на автотранспортное средство, которое уже было снято с учета и утилизировано. Получив дубликат документов, он продал их другому лицу, который впоследствии использовал паспорт для ввоза из-за границы подержанной иномарки"", - сообщили в прокуратуре",дубликата технического паспорта на автотранспортное средство,паспорт,False,False
"Накануне французский сторожевик ""Нивоз"" обезвредил в Индийском океане шайку пиратов из семи человек. В арсенале бандитов было ""легкое стрелковое оружие и штурмовые лестницы"".",бандитов,шайку пиратов из семи человек,True,False
"Его правнук Дмитрий, исследующий генеалогию своей семьи, в 2015 году решил разузнать судьбу своего предка и написал запрос в ФСБ. Из управления ведомства по Белгородской области пришел письменный отказ в предоставлении материалов уголовного дела. Из этого документа Остряков тем не менее узнал, что прадеда, родившегося в 1896 году, осудили 18 июля 1943 года по статье 58-1а (измена родине) на семь лет и что в 1998 году прокуратура Белгородской области отказала ему в реабилитации.",материалов уголовного дела,этого документа,False,False
"Кроме того, в подписанной Владимиром Путиным и Ху Цзиньтао совместной Декларации говориться, что Москва и Пекин намерены прилагать дальнейшие усилия для решения ядерной проблемы Корейского полуострова дипломатическим путем. ""Россия и Китай подтверждают свою неизменную позицию в пользу безъядерного статуса Корейского полуострова, обеспечение которого имеет жизненно важное значение для мира, безопасности и стабильности в АТР"", - говорится в декларации.",Пекин,Корейского полуострова,False,False
"Конкретные имена не были названы, однако канал показал выдержки из списка 6 тысяч физических лиц, сумевших спасти свои депозиты перед массовым списанием. Среди них были и Саррис и Элса Анастасиади. Список тех, кто вывел деньги с Кипра, был передан центробанком страны парламенту Кипра и просочился в СМИ.",Кипра,страны,True,False
